total_return,cagr,vol,sharpe,sortino,calmar,max_dd,hit_rate,skewness,kurtosis,n_days,signal_type,lookback,weight_method,label,avg_turnover
2.5956082565015204,0.06578068694100736,0.10969240167416913,0.6359198707751857,0.779967608394076,0.20335946185809817,-0.3234700089190261,0.5700454455641177,-0.4443963593920053,9.296379885735687,5062,BRK,42,inv_vol,BRK_L42_inv_vol,0.018939694561850455
3.0978402779789747,0.07667743049064057,0.15250634886428407,0.5610359486294966,0.683080802241525,0.17580066679389536,-0.4361612039875561,0.5459459459459459,-0.32392126118778314,13.587868379115768,4811,BRK,63,equal,BRK_L63_equal,0.006022243336089054
2.6376437817611778,0.06639755127944547,0.10965249269092552,0.641389495782317,0.7871540674585008,0.20713927249084427,-0.32054544983680144,0.5704406243825331,-0.44071583084515586,9.299392247816487,5062,BRK,63,inv_vol,BRK_L63_inv_vol,0.017245145438166028
3.144946732736618,0.07732222580216286,0.15252410168340932,0.5649157008207364,0.6878397681535847,0.17739734396955611,-0.4358702564083059,0.5459459459459459,-0.32430068052615857,13.587854290933809,4811,BRK,126,equal,BRK_L126_equal,0.003976911368214385
2.6744523150359933,0.06693217308193877,0.10968248709429809,0.6458162015816195,0.7925060627964736,0.20912396947197046,-0.3200597867902938,0.5704406243825331,-0.44230979802853504,9.313970652718718,5062,BRK,126,inv_vol,BRK_L126_inv_vol,0.0154701373598293
3.1562640850104984,0.07747610342669797,0.1525866819947552,0.565684611185392,0.6883106299432451,0.17787661940666494,-0.4355609168036335,0.5463617463617464,-0.32702915996441395,13.588995704039828,4811,BRK,252,equal,BRK_L252_equal,0.003078666259245078
2.6768027592118924,0.0669661387830287,0.10974290512753312,0.6458126520879872,0.7918556025405656,0.20942204824923183,-0.3197664206938361,0.5706382137917407,-0.44695450713695833,9.33520372920848,5062,BRK,252,inv_vol,BRK_L252_inv_vol,0.014745841047151967
-0.8985424504735526,-0.11294772835173206,0.13560607764243898,-0.8153991149039962,-0.9481330041472747,-0.12394621399350993,-0.911264045206304,0.4968814968814969,-1.345105842390762,18.818506908634912,4811,LREG,5,equal,LREG_L5_equal,0.60307389668807
-0.8880727326173181,-0.10328699900664018,0.10776153660131245,-0.9572514403303859,-1.0662601479377716,-0.11496947020003366,-0.8983863179236424,0.5210432720806165,-1.9275482709600265,27.565863683120295,5062,LREG,5,inv_vol,LREG_L5_inv_vol,0.5607367806383042
-0.548404839195912,-0.040785400592679544,0.13001589421510068,-0.2550564083626511,-0.3113874609139484,-0.06292452392710689,-0.6481638325929366,0.516008316008316,-0.6317591457678642,10.32580109420583,4811,LREG,10,equal,LREG_L10_equal,0.33688269000587295
-0.5377207763478393,-0.03768326838084202,0.10280702276887116,-0.3220597796336327,-0.3819468090058753,-0.05987009718447064,-0.6294171907677555,0.5376407824540604,-0.8824568030300777,13.897287569068062,5062,LREG,10,inv_vol,LREG_L10_inv_vol,0.3131885927781461
1.1227882047156377,0.04021559130354069,0.1298312833431812,0.36869469140520855,0.4666854011313989,0.1383981534148495,-0.2905789586873616,0.5413721413721414,-0.011201447824150362,10.461042605109908,4811,LREG,21,equal,LREG_L21_equal,0.16889333263568124
0.9744345796017853,0.034446265584696656,0.10224332289393374,0.38236746760345336,0.4851866572906999,0.15022435063511663,-0.22929881499946692,0.5617466903773958,0.33821735663916175,15.280064891318275,5062,LREG,21,inv_vol,LREG_L21_inv_vol,0.1592102394493025
1.4071190442066177,0.04708714634081601,0.12486445137139304,0.4312054973684211,0.5358589966855961,0.14196669361054653,-0.33167741773284465,0.5519750519750519,-0.551643697711623,3.662017370314581,4811,LREG,42,equal,LREG_L42_equal,0.08546599123604601
1.0939959394645,0.03747834835289732,0.10118291725702067,0.414451830575669,0.49730021770727606,0.1060785024700965,-0.35330766819094617,0.5743924125666864,-0.6701937891491921,4.0888608758423715,5062,LREG,42,inv_vol,LREG_L42_inv_vol,0.08195291463507703
1.1665300290079226,0.04132751306503768,0.12682649294841297,0.38303139363503436,0.46577545897532135,0.11170082553595523,-0.36998395371513904,0.5517671517671517,-0.6885250373402633,4.334309113859012,4811,LREG,63,equal,LREG_L63_equal,0.05388870805211642
1.063618623499023,0.03672387765289997,0.10223156164459388,0.4041540489044861,0.48003529801885036,0.10519019966077058,-0.34911881307699144,0.576368306658763,-0.7762900753030393,4.879625282910368,5062,LREG,63,inv_vol,LREG_L63_inv_vol,0.05509364038948636
2.1825418298304826,0.06251553756887018,0.12614231436184348,0.5442439227580778,0.6612528327453644,0.23115074582646308,-0.27045354037405467,0.5519750519750519,-0.9000703048756129,9.147745838143711,4811,LREG,126,equal,LREG_L126_equal,0.026168445211585217
1.7441972612755872,0.05153927034495798,0.10226062323288802,0.5429045561329101,0.6386398397648595,0.18736848598127653,-0.27506904416203815,0.5767634854771784,-0.904473075681888,6.830452870753566,5062,LREG,126,inv_vol,LREG_L126_inv_vol,0.03212304851849464
2.5055605522352775,0.06790931828471813,0.12862846423470753,0.5755250758852293,0.7085223045996721,0.23847554480854408,-0.2847642861629185,0.5496881496881497,-0.7068406296078983,11.154311420897615,4811,LREG,252,equal,LREG_L252_equal,0.012934003507409008
2.265238502473462,0.06067924045937678,0.10032153265596297,0.6377012895182825,0.7679077450202321,0.255349573198572,-0.23763204182914266,0.5737996443390634,-0.763053600806593,7.814532706992999,5062,LREG,252,inv_vol,LREG_L252_inv_vol,0.02145384350780471
-0.9239278574199008,-0.12622695846419207,0.13436011964659259,-0.9363301002000295,-1.080677039747221,-0.13532033766607338,-0.9328010899269199,0.49272349272349275,-1.6390868865295607,22.22386894302648,4811,RADJ,5,equal,RADJ_L5_equal,0.6097735038390414
-0.9138645003245045,-0.11490375239251416,0.10689083110774965,-1.087834944009223,-1.2027958032482147,-0.12477684008197672,-0.9208740365361386,0.5129421063031021,-2.1479725094474174,29.22330340921555,5062,RADJ,5,inv_vol,RADJ_L5_inv_vol,0.5658296342456889
